九大学研都市,きゅうだいがっけんとし,3
九天,きゅうてん,3
九天玄女,きゅうてんげんにょ,3
九字,きゅうじ,3
九字護身法,きゅうじごしんほう,3
九学会連合,きゅうがっかいれんごう,3
九官鳥,きゅうかんちょう,3
九家,きゅういえ,3
九寨溝,きゅうさいみぞ,3
九寸五分,きゅうすんごぶ,3
九寺,きゅうてら,2
九山,きゅうやま,2
九州じゃんがら,きゅうしゅうじゃんがら,3
九州三菱自動車硬式野球部,きゅうしゅうみつびしじどうしゃこうしきやきゅうぶ,3
九州中央山地国定公園,きゅうしゅうちゅうおうさんちこくていこうえん,3
九州中央自動車道,きゅうしゅうちゅうおうじどうしゃどう,2
九州交響楽団,きゅうしゅうこうきょうがくだん,3
九州保健福祉大学,きゅうしゅうほけんふくしだいがく,3
九州六大学野球,きゅうしゅうろくだいがくやきゅう,3
九州六大学野球連盟,きゅうしゅうろくだいがくやきゅうれんめい,3
九州千葉氏,きゅうしゅうちばし,2
九州南西海域工作船事件,きゅうしゅうなんせいかいいきこうさくふねじけん,3
九州号,きゅうしゅうごう,3
九州商船,きゅうしゅうしょうせん,2
九州国分,きゅうしゅうこくぶん,3
九州国立博物館,きゅうしゅうこくりつはくぶつかん,3
九州国際大付,きゅうしゅうこくさいだいつき,3
九州国際大学付属高等学校,きゅうしゅうこくさいだいがくふぞくこうとうがっこう,3
九州国際空港,きゅうしゅうこくさいくうこう,3
九州地区大学野球連盟,きゅうしゅうちくだいがくやきゅうれんめい,3
九州地区高等学校野球大会,きゅうしゅうちくこうとうがっこうやきゅうたいかい,3
九州地方,きゅうしゅうちほう,3
九州地方整備局,きゅうしゅうちほうせいびきょく,3
九州地方知事会,きゅうしゅうちほうちじかい,3
九州場所,きゅうしゅうばしょ,3
九州大会,きゅうしゅうだいかい,3
九州大学出版会,きゅうしゅうだいがくしゅっぱんかい,3
九州大学応用力学研究所,きゅうしゅうだいがくおうようりきがくけんきゅうしょ,3
九州大学生体解剖事件,きゅうしゅうだいがくせいたいかいぼうじけん,2
九州大学生体防御医学研究所,きゅうしゅうだいがくせいたいぼうぎょいがくけんきゅうところ,3
九州大学病院,きゅうしゅうだいがくびょういん,3
九州大学病院別府病院,きゅうしゅうだいがくびょういんべっぷびょういん,2
九州大賞典,きゅうしゅうだいしょうてん,3
九州学院高等学校,きゅうしゅうがくいんこうとうがっこう,3
九州山,きゅうしゅうざん,2
九州島,きゅうしゅうしま,2
九州帝国大学,きゅうしゅうていこくだいがく,2
九州平定,きゅうしゅうへいてい,3
九州征伐,きゅうしゅうせいばつ,3
九州忍者保存協会,きゅうしゅうにんじゃほぞんきょうかい,3
九州情報大学,きゅうしゅうじょうほうだいがく,3
九州探題,きゅうしゅうたんだい,3
九州改進党,きゅうしゅうかいしんとう,3
九州文化学園高等学校,きゅうしゅうぶんかがくえんこうとうがっこう,3
九州文学,きゅうしゅうぶんがく,3
九州新幹線,きゅうしゅうしんかんせん,3
九州方言,きゅうしゅうほうげん,3
九州旅客鉄道株式会社,きゅうしゅうりょきゃくてつどうかぶしきがいしゃ,2
九州旅行,きゅうしゅうりょこう,3
九州日報,きゅうしゅうにっぽう,3
九州春秋,きゅうしゅうしゅんじゅう,3
九州本島,きゅうしゅうほんしま,3
九州東邦株式会社,きゅうしゅうとうほうかぶしきがいしゃ,3
九州横断特急,きゅうしゅうおうだんとっきゅう,3
九州横断自動車道,きゅうしゅうおうだんじどうしゃどう,3
九州横断道路,きゅうしゅうおうだんどうろ,3
九州歴史資料館,きゅうしゅうれきししりょうかん,3
九州沖航空戦,きゅうしゅうおきこうくうせん,3
九州派,きゅうしゅうは,3
九州王朝説,きゅうしゅうおうちょうせつ,3
九州産交,きゅうしゅうさんこう,3
九州産業交通,きゅうしゅうさんぎょうこうつう,3
九州産馬,きゅうしゅうさんば,3
九州男,きゅうしゅうおとこ,3
九州男児,きゅうしゅうだんじ,3
九州百名山,きゅうしゅうひゃくめいざん,3
九州看護福祉大学,きゅうしゅうかんごふくしだいがく,3
九州管区警察局,きゅうしゅうかんくけいさつきょく,2
九州経済連合会,きゅうしゅうけいざいれんごうかい,3
九州総合通信局,きゅうしゅうそうごうつうしんきょく,3
九州縦貫自動車道,きゅうしゅうじゅうかんじどうしゃどう,3
九州自動車道,きゅうしゅうじどうしゃどう,3
九州自然歩道,きゅうしゅうしぜんほどう,3
九州英数学舘,きゅうしゅうえいすうがっかん,2
九州西国三十三箇所,きゅうしゅうにしこくさんじゅうさんかしょ,3
九州誠道会,きゅうしゅうまことどうかい,3
九州財務局,きゅうしゅうざいむきょく,3
九州農政局,きゅうしゅうのうせいきょく,2
九州運輸局,きゅうしゅううんゆきょく,3
九州郵船,きゅうしゅうゆうせん,3
九州鉄道,きゅうしゅうてつどう,3
九州鉄道記念館,きゅうしゅうてつどうきねんかん,3
九州電力株式会社,きゅうしゅうでんりょくかぶしきがいしゃ,3
九州電気軌道,きゅうしゅうでんききどう,3
九州飛行機,きゅうしゅうひこうき,2
九平次,くへいじ,3
九年庵,きゅうねんいおり,2
九年母,きゅうねんはは,3
九広鉄路,きゅうこうてつろ,3
九度山町,くどやままち,3
九度山駅,くどやまえき,2
九後,きゅうのち,3
九徳,きゅうとく,3
九成宮醴泉銘,きゅうせいみやれいせんめい,3
九戸城,くのへしろ,3
九戸実親,くのへさねちか,3
九戸政実,くのへまさみ,2
九戸村,くのへむら,3
九戸氏,くのへし,2
九戸郡,くのへぐん,3
九手,きゅうて,3
九族,きゅうぞく,3
九日市場,ここのかしじょう,3
九星,きゅうせい,3
九星気学,きゅうせいきがく,3
九星術,きゅうせいじゅつ,3
九時,くじ,3
九暦,きゅうこよみ,3
九曜,くよう,2
九曲堂駅,きゅうきょくどうえき,3
九月,くがつ,?
九月一日,くがつついたち,3
九月九日,くがつここのか,3
九月二十五日,くがつにじゅういつか,3
九月十一日,くがつじゅういちにち,3
九月十八日,くがつじゅうはちにち,2
九月姫,くがつひめ,2
九月虐殺,くがつぎゃくさつ,2
九本,きゅうほん,2
九条ねぎ,きゅうじょうねぎ,2
九条一馬,きゅうじょういちば,3
九条兼実,きゅうじょうかねざね,3
九条塚古墳,きゅうじょうつかこふん,3
九条家,きゅうじょういえ,3
九条尚実,きゅうじょうしょうじつ,3
九条尚忠,きゅうじょうひさただ,3
九条幸家,きゅうじょうさちいえ,3
九条廃帝,きゅうじょうはいてい,3
九条忠家,きゅうじょうただいえ,3
九条政基,きゅうじょうまさもと,3
九条教実,きゅうじょうきょうみ,3
九条武子,きゅうじょうたけこ,3
九条流,きゅうじょうりゅう,3
九条町,きゅうじょうまち,3
九条節子,きゅうじょうせつこ,3
九条経教,きゅうじょうけいきょう,3
九条良経,きゅうじょうよしつね,2
九条良輔,きゅうじょうりょうすけ,3
九条良通,きゅうじょうよしみち,3
九条葱,きゅうじょうねぎ,3
九条車庫,くじょうしゃこ,3
九条道孝,きゅうじょうみちたかし,3
九条道家,きゅうじょうどうか,3
九条道房,きゅうじょうどうぼう,3
九条頼嗣,きゅうじょうよりつぐ,3
九条頼経,きゅうじょうよりつね,2
九条駅,きゅうじょうえき,3
九条高津線,きゅうじょうたかつせん,3
九枚笹,きゅうまいささ,2
九條,きゅうじょう,3
九死,きゅうし,3
九死に一生を得る,きゅうしにいっしょうをえる,3
九段下駅,くだんしたえき,2
九段線,くだんせん,3
九江市,きゅうこうし,3
九江県,きゅうこうけん,3
九津見,くつみ,3
九点円,きゅうてんえん,3
九産大,きゅうさんだい,3
九番町,きゅうばんちょう,3
九真郡,きゅうまことぐん,3
九章律,きゅうしょうりつ,3
九章算術,きゅうしょうさんじゅつ,3
九筋二領,きゅうすじにりょう,3
九節板,きゅうふしいた,3
九紋竜,きゅうもんりゅう,3
九紫,きゅうし,2
九経,きゅうけい,3
九老,きゅうろう,3
九老僧,きゅうろうそう,2
九老区,きゅうろうく,3
九老駅,きゅうろうえき,3
九能,くのう,3
九能小太刀,くのうこだち,3
九能帯刀,くのうたいとう,3
九華公園,きゅうかこうえん,3
九華山,きゅうかやま,3
九蓮宝燈,きゅうはすほうとう,3
九角,きゅうかく,3
九角形,きゅうかくかたち,3
九試単座戦闘機,きゅうしたんざせんとうき,3
九識,きゅうしき,3
九谷焼,くたにやき,3
九輪,くりん,3
九連宝燈,きゅうれんほうとう,3
九連環,きゅうれんかん,3
九郷,きゅうさと,3
九酔渓,きゅうすいけい,3
九里一平,くのりいっぺい,3
九里亜蓮,くのりあはす,3
九里市,くのりし,3
九重,ここのえ,2
九重りん,ここのえりん,3
九重九湯,ここのえきゅうゆ,3
九重佑三子,ここのえゆみこ,2
九重町,ここのえまち,3
九重親方,ここのえおやかた,3
九重連山,ここのえれんざん,3
九重部屋,ここのえへや,3
九錫,きゅうすず,3
九門,きゅうもん,3
九陰真経,きゅういんまことけい,3
九陽真経,きゅうようまことけい,3
九電,きゅうでん,3
九頭竜大社,くずりゅうたいしゃ,2
九頭竜川の戦い,くずりゅうかわのたたかい,3
九頭竜川水系,くずりゅうかわみずけい,3
九頭竜川鳴鹿大堰,くずりゅうかわめいしかおおい,3
九頭竜橋,くずりゅうはし,3
九頭竜湖駅,くずりゅうこえき,3
九頭竜線,くずりゅうせん,3
九頭龍,きゅうあたまりゅう,3
九鬼周造,くきしゅうぞう,3
九鬼喜久男,くききくお,3
九鬼嘉隆,くきよしたか,3
九鬼文書,くきぶんしょ,3
九鬼氏,くきし,3
九鬼水軍,くきすいぐん,3
九鬼産業,くきさんぎょう,2
九鬼神流,くきかんな,3
九鬼紋七,くきもんしち,3
九鬼紋十郎,くきもんじゅうろう,3
九鬼紫郎,くきむらさきろう,3
九鬼隆一,くきりゅういち,3
九鬼隆季,くきたかすえ,3
九鬼隆寛,くきたかひろ,3
九鬼隆義,くきたかよし,3
九鬼隆貞,くきたかしてい,3
九鬼隆都,くきたかしみやこ,3
九鬼駅,くきえき,3
九鼎,きゅうかなえ,3
九龍,きゅうりゅう,2
九龍半島,きゅうりゅうはんしま,3
九龍城,きゅうりゅうしろ,3
九龍城区,きゅうりゅうしろく,3
九龍城砦,きゅうりゅうじょうさい,3
九龍妖魔學園紀,きゅうりゅうようまがくえんき,3
九龍尖沙咀,きゅうりゅうちむさあちょい,3
九龍湾,きゅうりゅうわん,3
九龍湾駅,きゅうりゅうわんえき,3
九龍駅,きゅうりゅうえき,3
乞い,きつい,3
乞巧奠,きこうてん,2
乞食,こじき,3
乱,らん,?
乱れ,みだれ,3
乱丁,らんちょう,3
乱世,らんせい,2
乱伐,らんばつ,3
乱作,らんさく,3
乱倫,らんりん,2
乱入,らんにゅう,3
乱反射,らんはんしゃ,3
乱取り,らんどり,3
乱売,らんばい,2
乱婚,らんこん,3
乱射,らんしゃ,3
乱層雲,らんそうくも,3
乱心,らんしん,3
乱戦,らんせん,3
乱打,らんだ,3
乱掘,らんくつ,3
乱数,らんすう,3
乱暴,らんぼう,?
乱杭,らんぐい,3
乱気流,らんきりゅう,3
乱獲,らんかく,3
乱用,らんよう,?
乱痴気騒ぎ,らんちきさわぎ,2
乱発,らんぱつ,3
乱立,らんりつ,3
乱筆,らんぴつ,3
乱脈,らんみゃく,3
乱舞,らんぶ,3
乱菊,らんぎく,3
乱行,らんこう,3
乱視,らんし,3
乱読,らんどく,3
乱調,らんちょう,3
乱費,らんぴ,3
乱軍,らんぐん,2
乱逆,らんぎゃく,3
乱造,らんぞう,3
乱闘,らんとう,?
乱闘騒ぎ,らんとうさわぎ,3
乱雑,らんざつ,3
乱高下,らんこうげ,3
乳,ちち,?
乳がん,ちちがん,3
乳ガン,ちちがん,3
乳人,めのと,3
乳価,ちちあたい,3
乳兄弟,ちちきょうだい,3
乳児,にゅうじ,?
乳切,ちぎり,3
乳剤,にゅうざい,3
乳化,にゅうか,3
乳化剤,にゅうかざい,3
乳幼児,にゅうようじ,?
乳房,ちぶさ,3
乳揺れ,ちちゆれ,3
乳搾り,ちちしぼり,3
乳棒,にゅうぼう,3
乳業,にゅうぎょう,3
乳歯,にゅうし,?
乳母,うば,?
乳母車,うばぐるま,3
乳汁,にゅうじゅう,3
乳液,にゅうえき,?
乳牛,にゅうぎゅう,3
乳状,にゅうじょう,3
乳癌,にゅうがん,3
乳白色,にゅうはくしょく,3
乳糖,にゅうとう,3
乳肉,ちちにく,3
乳腺,にゅうせん,2
乳製品,にゅうせいひん,?
乳質,にゅうしつ,3
乳酸,にゅうさん,?
乳酸菌,にゅうさんきん,?
乳酸菌LS1,にゅうさんきんLS1,3
乳鉢,にゅうばち,3
乳離れ,ちちはなれ,2
乳頭,にゅうとう,3
乳飲み子,ちちのみこ,3
乳首,ちくび,?
乳香,にゅうこう,3
乾,いぬい,3
乾き,かわき,?
乾パン,いぬいぱん,3
乾坤,けんこん,2
乾坤一擲,けんこんいってき,3
乾季,かんき,3
乾式,かんしき,3
乾性,かんせい,3
乾期,かんき,?
乾杯,かんぱい,?
乾杯!,かんぱい!,3
乾板,かんばん,3
乾湿,かんしつ,3
乾溜,かんりゅう,2
乾漆,かんしつ,3
乾煎り,いぬいいり,3
乾燥,かんそう,?
乾物,かんぶつ,3
乾田,かんでん,3
乾留,かんりゅう,3
乾癬,かんせん,3
乾繭,かんけん,3
乾草,かんそう,3
乾酪,かんらく,3
乾電池,かんでんち,?
乾飯,かれいい,3
乾麺,かんめん,3
亀,かめ,?
亀ちゃん,かめちゃん,3
亀の子束子,かめのこたわし,3
亀の子踊り,かめのこおどり,3
亀の甲,かめのかぶと,2
亀山つとむ,かめやまつとむ,3
亀岡慎一,かめおかしんいち,3
亀甲,きっこう,3
亀甲や,きっこうや,3
亀甲縛り,きっこうしばり,3
亀裂,きれつ,?
了承,りょうしょう,?
了知,りょうち,3
了見,りょうけん,3
了解,りょうかい,?
予備,よび,?
予備校,よびこう,?
予兆,よちょう,3
予告,よこく,?
予告編,よこくへん,3
予報,よほう,?
予定,よてい,?
予審,よしん,3
予後,よご,3
予想,よそう,?
予感,よかん,?
予断,よだん,3
予期,よき,?
予測,よそく,?
予測し,よそくし,3
予知,よち,?
予科,よか,3
予科練,よかれん,3
予稿,よこう,2
予算,よさん,?
予約,よやく,?
予納,よのう,3
予習,よしゅう,?
予行,よこう,2
予見,よけん,3
予言,よげん,?
予選,よせん,?
予選落ち,よせんおちち,3
予防,よぼう,?
予防線,よぼうせん,3
争い,あらそい,?
争で,そうで,3
争乱,そうらん,2
争奪,そうだつ,3
争点,そうてん,?
争覇,そうは,3
争訟,そうしょう,2
争論,そうろん,3
争議,そうぎ,3
争闘,そうとう,3
事,こと,?
事々,ことごと,3
事こ,ことこ,3
事と,ことと,3
事なき,ことなき,3
事もなげ,こともなげ,3
事も無げ,こともむげ,3
事件,じけん,?
事例,じれい,?
事典,じてん,?
事前,じぜん,?
事務,じむ,?
事務所,じむしょ,?
事務次官,じむじかん,3
事務職,じむしょく,3
事勿れ主義,ことなかれしゅぎ,3
事変,じへん,3
事大,じだい,3
事始,ことはじめ,3
事始め,ことはじめめ,3
事実,じじつ,?
事実無根,じじつむこん,3
事後,じご,3
事情,じじょう,?
事態,じたい,?
事故,じこ,?
事故のてんまつ,じこのてんまつ,3
事故死,じこし,3
事故調,じこちょう,3
事柄,ことがら,?
事案,じあん,3
事業,じぎょう,?
事業主,じぎょうぬし,2
事業仕分け,じぎょうしわけ,3
事毎に,ことごとに,3
事物,じぶつ,3
事犯,じはん,3
事理,じり,3
事由,じゆう,3
事相,じそう,3
事細か,ことこまか,3
事細かく,ことこまかく,3
事績,じせき,2
事象,じしょう,2
事跡,じせき,2
事蹟,じせき,3
事項,じこう,?
二,に,?
二〇三高地,に〇さんこうち,3
二つ,ふたつ,?
二つのすべて,ふたつのすべて,3
二つ返事,ふたつへんじ,3
二と,ふたと,3
二の丸,にのまる,3
二の句,にのく,3
二の次,にのつぎ,3
二の矢,にのや,3
二の腕,にのうで,?
二の膳,にのぜん,3
二の舞,にのまい,3
二の足,にのあし,3
二の足を踏む,にのあしをふむ,3
二・八,に・はち,3
二丁投げ,にちょうなげ,3
二丁拳銃,にちょうけんじゅう,2
二丁町遊郭,にちょうまちゆうかく,2
二丁目,にちょうめ,3
二七日,になのか,3
二万,にまん,3
二丈岩,にじょういわ,3
二丈浜玉道路,にじょうはまたまどうろ,2
二丈町,にじょうまち,3
二三,にさん,3
二上り,ふたがみり,3
二上射水神社,ふたがみいみずじんじゃ,3
二上山城,ふたがみやましろ,3
二上村,ふたがみむら,3
二上神,ふたがみかみ,3
二上美紀子,ふたがみみきこ,3
二上達也,ふたがみたつや,3
二世,にせい,?
二世議員,にせいぎいん,3
二世部隊,にせいぶたい,3
二中歴,にちゅうれき,3
二丸,にまる,2
二之丸,にゆきまる,3
二之丸殿,にゆきまるどの,3
二之江町,にのえちょう,3
二之湯,にのゆ,3
二之瀬越,にゆきせごえ,3
二之町,にのまち,3
二乗,にじょう,3
二乗平均平方根,にじょうへいきんへいほうこん,3
二九,にきゅう,3
二二八事件,ににはちじけん,3
二二八和平公園,ににはちわへいこうえん,3
二五,にご,3
二五進法,にごしんほう,3
二井原,にいはら,2
二井原実,にいはらみ,3
二井関成,にいせきなり,3
二交代制,にこうたいせい,3
二人,ふたり,?
二人一役,ふたりひとやく,3
二人三脚,ににんさんきゃく,?
二人暮し,ふたりくらし,3
二人称,ににんしょう,3
二人称単数,ににんしょうたんすう,3
二人称複数,ににんしょうふくすう,3
二人称複数形,ににんしょうふくすうけい,3
二人組,ふたりぐみ,3
二人静,ふたりしずか,3
二人麻雀,ふたりまーじゃん,3
二代大橋宗古,にだいおおはしそうこ,3
二代目土影,にだいめつちかげ,3
二代目尾上卯三郎,にだいめおのえうさぶろう,3
二代目尾上多見蔵,にだいめおのえたけんくら,3
二代目歌川広重,にだいめうたがわひろしげ,2
二代目歌川豊国,にだいめうたがわとよくに,3
二代目水影,にだいめみずかげ,3
二代目澤村宗十郎,にだいめさわむらしゅうじゅうろう,3
二代目澤村田之助,にだいめさわむらたのすけ,3
二代目芳澤いろは,にだいめよしざわいろは,2
二代目鳥居清満,にだいめとりいきよしまん,3
二伝寺,にでんてら,3
二位,にい,3
二佐,にさ,3
二体問題,にたいもんだい,3
二価鉄,にかてつ,3
二信組事件,にしんそじけん,3
二俣事件,ふたまたじけん,2
二俣城,ふたまたしろ,3
二俣城の戦い,ふたまたしろのたたかい,3
二俣川駅,ふたまたがわえき,3
二俣新町駅,ふたまたしんまちえき,3
二俣町,ふたまたまち,3
二俣駅,ふたまたえき,3
二元,にげん,3
二元上場会社,にげんじょうじょうかいしゃ,3
二元主義,にげんしゅぎ,2
二元化合物,にげんかごうぶつ,3
二元外交,にげんがいこう,3
二元性,にげんせい,3
二元的,にげんてき,3
二元論,にげんろん,2
二兎,にうさぎ,2
二児,にじ,2
二入四行論,ににゅうよんぎょうろん,3
二八,にはち,3
二八蕎麦,にはちそば,3
二六新報,にろくしんぽう,3
二冠馬,にかんうま,3
二出川,にでがわ,3
二出川延明,にでがわえんめい,3
二刀流,にとうりゅう,3
二刀鉄人流,にかたなてつじんりゅう,3
二分,にぶん,?
二分心,にぶんこころ,3
二分探索木,にぶんたんさくき,3
二分法,にぶんほう,3
二分脊椎,にぶんせきつい,3
二分脊椎症,にぶんせきついしょう,3
二分野,にぶんの,3
二分金,にぶんきん,3
二分間憎悪,にぶんかんぞうお,3
二割,にわり,3
二十一,にじゅういち,3
二十一世紀,にじゅういっせいき,3
二十一流,にじゅういちりゅう,3
二十七回忌,にじゅうしちかいき,3
二十七宿,にじゅうしちやど,2
二十三,にじゅうさん,3
二十三回忌,にじゅうさんかいき,3
二十三府制,にじゅうさんふせい,2
二十世紀,にじゅっせいき,3
二十世紀大挙伝道,にじゅっせいきたいきょでんどう,2
二十世紀梨,にじゅっせいきなし,2
二十二,にじゅうに,3
二十二史考異,にじゅうにしこうい,3
二十二社,にじゅうにしゃ,3
二十二銀行,にじゅうにぎんこう,2
二十五三昧会,にじゅういつみまいかい,3
二十五史,にじゅうごし,3
二十人町,にじゅうにんまち,2
二十八,にじゅうはち,3
二十八宿,にじゅうはちやど,2
二十八糎榴弾砲,にじゅうはちせんちめーとるりゅうだんほう,3
二十八部衆,にじゅうはちぶしゅう,3
二十六年式拳銃,にじゅうろくねんしきけんじゅう,3
二十四,にじゅうし,3
二十四史,にじゅうしし,3
二十四孝,にじゅうしたかし,3
二十四山,にじゅうしやま,3
二十四節気,にじゅうしせっき,3
二十四軒駅,にじゅうしけんえき,3
二十四輩,にじゅうしやから,3
二十山,はたちやま,3
二十山部屋,はたちやまへや,2
二十年後,にじゅうねんのち,3
二十日正月,はつかしょうがつ,3
二十歳,はたち,?
二十軒,にじゅうけん,3
二十進法,にじゅうしんほう,3
二十里,にじゅうさと,3
二十騎町,にじっきまち,3
二千円札,にせんえんさつ,3
二千円紙幣,にせんえんしへい,3
二千石,にせんいし,3
二千花,にせんはな,3
二千語宣言,にせんごせんげん,3
二卿事件,にきょうじけん,3
二原子分子,にげんしぶんし,3
二原子炭素,にげんしたんそ,3
二又一成,ふたまたかずなり,3
二叉,にさ,3
二反,にはん,2
二反田川,にたんだかわ,3
二口女,ふたくちおんな,3
二口峡谷,ふたくちきょうこく,3
二口林道,ふたくちりんどう,2
二号電波探信儀二型,にごうでんぱたんしんぎにかた,3
二和,ふたわ,3
二和向台駅,ふたわむかえだいえき,3
二和川,ふたわかわ,3
二問,にとん,3
二喜,にき,3
二喬,にたかし,3
二四,にし,3
二四事件,にしじけん,3
二回試験,にかいしけん,3
二国,にくに,3
二国間,にくにかん,3
二国間主義,にくにかんしゅぎ,3
二国間交渉,にくにかんこうしょう,3
二国間協定,にくにかんきょうてい,3
二国間協議,にくにかんきょうぎ,3
二国間条約,にくにかんじょうやく,3
二国間貿易,にくにかんぼうえき,2
二国間関係,にくにかんかんけい,3
二地域居住,にちいききょじゅう,3
二型,にかた,3
二基,にき,3
二堂,にどう,3
二場,にば,3
二塁,にるい,?
二塁手,にるいしゅ,3
二塁打,にるいだ,3
二塚古墳,につかこふん,3
二塩化硫黄,にえんかいおう,2
二塩基酸,にえんきさん,3
二大勢力,にだいせいりょく,3
二大巨頭,にだいきょとう,3
二大政党,にたいせいとう,3
二大政党制,にたいせいとうせい,3
二天一流,にてんいちりゅう,3
二天流,にてんりゅう,3
二天記,にてんき,3
二天門,にてんもん,3
二契約神学,にけいやくしんがく,3
二女,じじょ,2
二子,ふたこ,3
二子の渡し,ふたこのわたし,3
二子城,ふたこしろ,3
二子塚古墳,ふたこつかこふん,2
二子山古墳,ふたごやまこふん,3
二子山部屋,ふたごやまべや,3
二子新地,ふたこしんち,3
二子新地駅,ふたこしんちえき,3
二子橋,ふたこはし,3
二子玉川,ふたごたまがわ,3
二子玉川園,ふたごたまがわえん,3
二子玉川駅,ふたごたまがわえき,3
二子町,ふたこまち,3
二子神社,ふたこじんじゃ,3
二字,にじ,3
二季,にき,3
二学期,にがっき,3
二学期制,にがっきせい,2
二官,にかん,3
二官八省,にかんはっしょう,3
二宮事件,にのみやじけん,3
二宮俊実,にのみやしゅんみ,2
二宮和也,にのみやかずや,3
二宮和弘,にのみやかずひろ,3
二宮大饗,にのみやだいきょう,3
二宮寛,にのみやひろし,2
二宮尊徳,にのみやそんとく,3
二宮忠八,にのみやちゅうはち,3
二宮敬作,にのみやけいさく,3
二宮文造,にのみやぶんぞう,3
二宮治重,にのみやはるしげ,3
二宮清純,にのみやせいじゅん,3
二宮町,にのみやまち,3
二宮神社,にのみやじんじゃ,3
二宮美穂,にのみやみほ,2
二宮至,にのみやいた,3
二宮赤城神社,にのみやあかぎじんじゃ,3
二宮金次郎,にのみやきんじろう,3
二宮駅,にのみやえき,2
二家,にいえ,3
二家本,にかほん,3
二審制,にしんせい,3
二尊院,にみこといん,3
二尚氏王統第三代国王尚真,にひさうじおうとうだいさんだいこくおうしょうしん,3
二居,にきょ,3
二山,にやま,3
二岐温泉,にしおんせん,3
二岡,におか,3
二岡智宏,におかともひろ,3
二岩,にいわ,2
二峰,にみね,2
二島駅,にしまえき,3
二川中学校,ふたかわちゅうがっこう,3
二川孝広,ふたかわたかひろ,3
二川宿,ふたかわやど,3
二川幸夫,ふたかわゆきお,3
二川文太郎,ふたかわぶんたろう,2
二川村,ふたかわむら,3
二川町,ふたかわまち,3
二川駅,ふたかわえき,3
二幅,にはば,3
二年丑年五月知多郡桶廻間村圖面,にねんうしどしごがつちたぐんおけはざまむらずめん,3
二年参り,にねんまいり,3
二年生,にねんなま,2
二年生植物,にねんせいしょくもの,2
二年草,にねんくさ,3
二度寝,にどね,3
二度手間,にどでま,3
二度振り,にどふり,3
二度見,にどけん,3
二式三十粍固定機銃,にしきさんじゅうみりめーとるこていきじゅう,3
二式二号電波探信儀一型,にしきにごうでんぱたんしんぎいちかた,3
二式大艇,にしきだいてい,3
二式小銃,にしきしょうじゅう,3
二式戦闘機,にしきせんとうき,3
二式水上戦闘機,にしきすいじょうせんとうき,3
二式複座戦闘機,にしきふくざせんとうき,3
二式飛行艇,にしきひこうてい,3
二弦琴,にげんこん,3
二張,にちょう,3
二形,ふたなり,2
二律背反,にりつはいはん,3
二心,にしん,3
二戸市,にのへし,3
二戸郡,にのへぐん,3
二戸駅,にのへえき,3
二所太神宮神名秘書,にところおおみかみみやじんめいひしょ,3
二所宗廟,にところそうびょう,3
二文,にぶん,3
二文字,ふたもじ,3
二方郡,にほうぐん,3
二日会,ふつかかい,3
二日市保養所,ふつかいちほようじょ,3
二日市温泉,ふつかいちおんせん,3
二日市町,ふつかいちまち,3
二日市駅,ふつかいちえき,3
二日町,ふつかまち,3
二日酔い,ふつかよい,?
二星,にほし,3
二時,にじ,3
二月,にがつ,?
二月十一日,にがつじゅういちにち,3
二月田,にがつでん,3
二月革命,にがつかくめい,3
二月騒動,にがつそうどう,3
二期,にき,2
二期作,にきさく,3
二木会,ふたつぎかい,3
二木啓孝,ふたつぎひろたか,3
二木島町,ふたつぎしままち,3
二木島駅,ふたつぎしまえき,3
二木秀夫,ふたつぎひでお,3
二木謙三,ふたつぎけんぞう,3
二本,にほん,3
二本木駅,にほんぎえき,3
二本杉,にほんすぎ,3
二本杉峠,にほんすぎとうげ,3
二本松の戦い,にほんまつのたたかい,3
二本松嘉瑞,にほんまつかずい,2
二本松城,にほんまつしろ,3
二本松少年隊,にほんまつしょうねんたい,2
二本松市,にほんまつし,3
二本松市下川崎,にほんまつししもかわさき,2
二本松氏,にほんまつし,2
二本松義国,にほんまつよしくに,3
二本松義継,にほんまつよしつぐ,3
二本松藩,にほんまつはん,3
二本松街道,にほんまつかいどう,3
二本松駅,にほんまつえき,2
二本柳俊夫,にほんやなぎとしお,3
二本立,にほんりつ,3
二本立て,にほんたて,3
二本足,にほんあし,3
二朱金,にしゅきん,2
二朱銀,にしゅぎん,3
二村定一,にむらていいち,3
二村山,にむらやま,3
二村忠美,にむらただみ,3
二村昭雄,にむらあきお,3
二束三文,にそくさんもん,3
二条光平,にじょうこうへい,3
二条兼基,にじょうけんもと,3
二条吉忠,にじょうよしただ,3
二条城前駅,にじょうしろぜんえき,3
二条基弘,にじょうもとひろ,3
二条宗基,にじょうしゅうもと,3
二条家,にじょういえ,3
二条川,にじょうかわ,2
二条市場,にじょうしじょう,3
二条師嗣,にじょうしつぐ,3
二条師基,にじょうしもと,3
二条師忠,にじょうもろただ,3
二条康道,にじょうやすみち,3
二条御所,にじょうごしょ,3
二条持基,にじょうじもと,3
二条斉敬,にじょうなりゆき,3
二条新地,にじょうしんち,3
二条昭実,にじょうあきざね,3
二条晴良,にじょうはれよし,2
二条河原落書,にじょうかわららくがき,3
二条治孝,にじょうはるたか,3
二条派,にじょうは,3
二条為世,にじょうためよ,3
二条為定,にじょうためてい,3
二条為氏,にじょうためうじ,3
二条綱平,にじょうつなたいら,3
